Customer ID,Recency,Frequency,Monetary
17110,165,49,499.9
17111,47,48,459.58
17112,503,47,197.57
17113,574,158,2305.59
17114,6,123,801.12
17115,8,120,2761.4900000000002
17116,648,47,389.78
17117,288,9,116.19999999999999
17118,318,10,157.02
17119,3,35,606.91
17120,233,18,307.46
17121,403,12,314.74
17122,119,30,570.5
17123,162,43,977.17
17124,185,31,294.24
17125,50,35,230.5
17126,152,445,2016.43
17127,429,37,1155.0300000000002
17128,335,14,157.09
17129,520,2,31.85
17131,5,134,2463.17
17132,452,71,1220.91
17133,16,56,14622.33
17134,107,36,625.3
17135,16,143,1722.18
17136,662,14,231.68
17137,416,167,1099.81
17138,276,256,4417.27
17139,16,808,19566.76
17140,247,18,454.12
17141,418,162,727.58
17142,239,89,1275.25
17143,417,112,880.97
17144,1,48,984.57
17145,513,180,3120.91
17146,106,301,5852.64
17147,23,136,3199.95
17148,52,9,124.88
17149,451,6,143.10000000000002
17150,377,92,1357.95
17151,735,4,231.90000000000003
17152,195,16,2016.5
17153,24,14,213.78
17154,75,23,329.34
17155,18,73,892.46
17156,492,39,591.87
17157,8,141,5151.900000000001
17158,32,113,1980.0
17159,22,130,2099.59
17160,31,651,10209.16
17161,444,52,856.01
17162,29,104,1715.46
17163,22,30,699.78
17164,33,144,2467.35
17165,284,100,1794.32
17166,39,12,206.34
17167,380,79,867.11
17168,499,21,400.2
17169,58,75,1156.73
17170,374,10,178.68
17171,289,25,384.59
17172,79,39,956.5699999999999
17173,5,86,3766.6
17174,218,4,59.9
17175,44,63,1443.69
17176,202,42,902.3199999999999
17177,505,29,119.5
17178,731,31,432.96000000000004
17179,178,158,1507.26
17180,56,400,2236.77
17181,57,28,309.85
17182,423,6,321.3
17183,8,73,3347.31
17184,569,14,198.41000000000003
17185,592,44,229.46
17186,47,2,144.0
17187,227,23,467.71
17188,11,172,4592.93
17189,106,120,953.63
17190,59,190,1726.57
17191,28,497,4310.34
17192,536,20,75.28
17193,36,44,2310.04
17194,274,61,812.5
17195,655,31,562.98
17196,428,93,327.75
17197,30,29,1013.01
17198,24,96,692.22
17199,582,8,135.04000000000002
17200,387,25,356.71
17201,54,171,1143.1
17202,421,8,160.65
17203,36,261,5564.09
17204,175,177,5504.6900000000005
17205,54,35,999.35
17206,53,7,204.24
17207,652,60,292.62
17208,396,23,111.15
17209,649,38,595.7
17210,393,53,251.72
17211,27,344,3773.35
17212,253,29,794.41
17213,40,266,4869.400000000001
17214,60,101,1059.1200000000001
17215,464,11,186.15
17216,554,13,63.6
17217,234,27,210.1
17218,4,471,3891.39
17219,32,50,259.13
17220,24,672,4457.31
17221,7,124,976.62
17222,65,112,1579.51
17223,310,69,558.04
17224,501,8,100.86000000000001
17225,582,5,131.15
17226,309,59,895.47
17227,19,114,1878.93
17228,16,327,2820.03
17229,96,47,318.76
17230,264,217,9388.49
17231,12,1201,7064.8
17232,3,35,417.77
17233,35,58,560.86
17234,183,14,149.89
17235,25,89,1562.98
17236,13,158,1929.26
17237,11,79,994.13
17238,3,1139,7331.67
17239,313,32,1189.45
17240,596,7,130.6
17241,385,170,2736.64
17242,108,84,2889.2799999999997
17243,1,1073,20203.58
17244,53,120,1826.04
17245,205,25,371.63
17246,547,6,38.92
17247,15,54,280.09000000000003
17248,120,104,500.54
17249,429,27,68.03
17250,4,56,381.97
17251,363,78,798.98
17252,117,86,348.90999999999997
17253,18,18,178.26
17254,5,147,469.48
17255,41,182,781.7
17256,107,31,498.93
17257,436,14,189.78
17258,397,55,417.3
17259,148,230,1452.39
17260,411,6,120.95
17261,510,43,221.59
17262,52,19,2488.76
17263,208,23,63.440000000000005
17264,424,74,268.28
17265,139,122,550.01
17266,2,119,501.72
17267,127,37,317.2
17268,108,30,1733.8899999999999
17269,386,125,491.81
17270,469,48,601.45
17271,736,48,204.3
17272,42,114,2148.63
17273,424,12,141.12
17274,35,77,573.22
17275,383,23,114.1
17276,402,53,502.49
17277,228,69,1065.3500000000001
17278,241,17,271.24
17279,58,9,187.82999999999998
17280,438,6,118.86
17281,374,6,797.8499999999999
17282,130,204,2308.54
17283,379,15,188.46
17284,60,373,2788.06
17285,628,44,407.94
17286,22,90,389.18
17287,26,463,3826.86
17288,9,288,2468.43
17289,32,266,2041.8
17290,4,196,1487.96
17291,308,1,550.8000000000001
17292,472,15,271.75
17293,8,241,3750.63
17294,669,17,467.79
17295,29,68,547.0
17296,730,33,338.13
17297,17,49,128.18
17298,101,69,954.26
17299,12,113,993.23
17300,391,44,393.64
17301,21,113,294.39
17302,15,79,1135.63
17303,361,53,250.04
17304,534,5,111.5
17305,649,9,2135.46
17306,11,72,9782.35
17307,395,48,3999.8900000000003
17308,393,7,4511.76
17309,95,36,320.39
17310,387,2,1025.1
17311,78,127,3566.56
17312,139,14,644.3
17313,31,24,2328.84
17314,25,256,4904.43
17315,2,747,9599.58
17316,420,35,124.45
17317,46,9,2600.34
17318,725,17,157.32999999999998
17319,669,3,29.099999999999998
17320,100,152,2444.85
17321,8,271,1665.21
17322,376,177,922.59
17323,15,331,1551.04
17324,18,145,2171.07
17325,280,39,609.5699999999999
17326,408,86,312.35
17327,410,4,152.35
17328,673,6,104.7
17329,14,104,998.53
17330,23,8,423.8
17331,124,1,175.2
17332,528,95,838.27
17333,86,28,494.25
17334,302,31,635.15
17335,384,36,497.04
17336,472,1,81.12
17337,151,521,1981.06
17338,17,1305,11889.33
17339,94,10,302.36
17340,30,678,19617.95
17341,157,219,1272.21
17342,380,35,1227.54
17343,355,80,1259.94
17344,46,67,457.36
17345,15,209,1586.63
17346,4,923,4998.61
17347,86,1,228.96
17348,15,443,2442.29
17349,179,85,772.41
17350,8,143,1893.701
17351,36,69,1988.23
17352,696,5,36.25
17353,129,14,3242.0
17354,51,101,3133.96
17355,386,33,273.31
17356,312,86,946.47
17357,24,44,384.39
17358,303,146,861.01
17359,11,38,284.46
17360,17,229,1200.51
17361,49,57,871.7900000000001
17362,239,144,1024.04
17363,395,35,920.46
17364,1,904,11972.92
17365,13,794,8184.49
17366,432,131,1077.24
17367,238,33,167.55
17368,23,226,2758.29
17369,456,1,979.2
17370,73,33,446.18
17371,17,144,655.37
17372,41,648,4347.31
17373,40,91,1167.5
17374,219,42,727.11
17375,199,86,660.55
17376,71,55,453.64
17377,24,1712,17644.27
17378,374,1,10.95
17379,11,78,389.71999999999997
17380,434,10,645.0
17381,9,163,36398.65
17382,65,18,902.28
17383,4,51,304.09000000000003
17384,19,20,507.55
17385,15,45,256.11
17386,8,38,2812.77
17387,20,76,746.81
17388,78,55,2675.37
17389,1,429,57215.33
17390,421,12,149.3
17391,164,3,508.8
17392,307,70,585.92
17393,411,48,381.15000000000003
17394,219,4,203.86999999999998
17395,508,3,97.5
17396,39,47,8409.6
17397,22,134,1198.28
17398,115,38,653.38
17400,126,469,4623.28
17401,541,12,114.85
17402,5,178,4635.5599999999995
17403,36,45,382.87
17404,4,292,47781.12
17405,1,82,1031.41
17406,333,238,4186.95
17407,412,23,552.9
17408,163,8,316.09000000000003
17409,185,104,7793.51
17410,16,64,1214.72
17411,12,75,1425.38
17412,3,228,4220.22
17413,405,10,560.14
17414,44,21,2249.52
17415,80,14,507.84
17416,30,597,17298.45
17417,549,16,164.18
17418,42,42,670.0600000000001
17419,11,299,6126.25
17420,50,50,953.58
17421,386,58,1059.41
17422,16,205,3594.76
17423,46,43,1118.95
17425,19,43,759.17
17426,8,427,8077.77
17427,72,2,100.8
17428,1,720,31466.760000000002
17429,128,95,1357.46
17430,33,37,622.57
17431,313,43,403.3
17432,18,274,1728.99
17433,88,93,569.96
17434,2,134,2373.82
17435,411,15,331.35
17436,2,17,534.0600000000001
17437,530,52,369.68
17438,254,71,1422.77
17439,656,8,325.74
17440,157,6,323.58
17441,732,21,293.35
17442,37,283,4620.3
17443,220,1,534.24
17444,148,135,2940.04
17446,177,9,120.89999999999999
17447,40,36,541.53
17448,497,1115,14523.67
17449,2,584,4868.15
17450,8,420,244784.25
17451,1,100,1721.4
17453,18,19,486.71999999999997
17454,192,126,1547.94
17455,204,8,131.7
17456,365,60,975.5600000000001
17457,127,64,5984.81
17458,15,86,529.58
17459,43,111,657.3
17460,94,137,2157.9700000000003
17461,23,106,735.82
17462,60,27,675.69
17463,16,316,2535.26
17464,158,39,907.1400000000001
17465,426,142,2542.79
17466,10,41,763.28
17467,395,4,102.6
17468,10,8,194.8
17469,16,267,5051.25
17470,45,155,2626.47
17471,475,19,321.65000000000003
17472,191,223,922.35
17473,409,34,607.0
17474,600,6,1047.0
17475,79,14,194.37
17476,396,31,489.86
17477,613,44,1144.3
17478,408,40,1272.8000000000002
17479,633,18,389.26
17480,78,53,882.23
17481,4,82,1255.59
17482,487,53,775.64
17483,65,28,591.73
17484,576,14,209.57
17486,261,24,396.87
17487,728,8,160.55
17488,641,18,336.5
17489,59,29,376.64
17490,1,116,2750.5
17491,1,177,5653.67
17492,248,39,1122.42
17493,385,8,100.91
17494,502,3,54.699999999999996
17495,8,48,806.72
17496,359,72,1412.89
17497,390,7,287.25
17498,76,17,272.21999999999997
17499,290,71,1341.3899999999999
17500,17,5,1138.0
17501,221,18,288.6
17502,9,28,689.1
17503,3,38,558.96
17504,206,342,9490.17
17505,162,102,2435.48
17506,76,14,302.2
17507,262,88,605.58
17508,281,231,4579.23
17509,58,364,6083.64
17510,25,35,514.56
17511,3,1868,172132.87
17512,29,197,5467.820000000001
17513,72,18,1158.8
17514,128,83,522.0
17515,31,179,1602.51
17516,15,191,947.5
17517,309,11,153.94
17518,426,77,329.42
17519,17,204,4774.17
17520,54,30,546.81
17521,30,78,1278.06
17522,2,73,1070.71
17523,11,33,652.74
17524,361,43,539.14
17525,360,26,1161.9
17526,5,92,3939.24
17527,54,47,939.37
17528,1,253,3628.5
17529,610,82,1240.25
17530,1,477,2791.69
17531,190,58,1266.82
17532,386,4,65.34
17533,435,1,34.8
17534,54,92,1668.83
17535,280,13,164.4
17536,177,16,364.83
17537,30,74,887.67
17538,26,9,98.42
17539,618,144,1176.84
17540,25,64,1590.6000000000001
17541,510,31,119.86
17542,270,64,340.85
17543,550,13,120.05
17544,390,88,944.82
17545,43,260,1409.86
17547,376,31,727.85
17548,234,34,731.26
17549,24,6,148.86
17550,197,321,2506.64
17551,359,39,290.34
17552,60,143,2786.77
17553,130,6,3757.6
17554,1,88,1952.45
17555,20,264,1045.74
17556,206,14,300.67
17557,14,35,575.46
17558,393,28,259.17
17559,513,12,167.62
17560,95,55,1895.8
17561,19,191,703.02
17562,14,63,1122.38
17563,578,29,392.38
17564,24,49,454.01
17565,587,30,131.83
17566,8,142,869.77
17567,7,196,4838.08
17568,633,62,374.45
17569,332,29,344.14
17570,382,1,100.0
17571,50,325,1630.91
17572,71,32,652.21
17573,29,25,380.6
17574,243,8,185.65
17575,667,5,171.7
17576,8,889,8711.95
17577,645,21,348.75
17578,218,65,1047.33
17579,5,94,753.28
17580,253,94,541.02
17581,1,811,17951.17
17582,236,122,1446.95
17583,560,7,135.95
17584,7,124,5309.42
17585,109,384,2064.71
17586,619,8,167.4
17587,628,42,176.71
17588,100,71,2939.55
17589,60,1302,13837.94
17590,2,196,1468.02
17591,73,176,2339.32
17592,739,13,148.3
17593,4,408,8092.32
17594,85,104,2497.88
17595,12,82,386.69
17596,23,486,4491.46
17597,214,128,3484.09
17598,381,10,409.98
17599,478,3,52.05
17600,18,13,161.67000000000002
17601,239,72,413.08
17602,2,909,7354.43
17603,78,106,1788.38
17604,217,208,942.38
17605,590,13,160.75
17606,737,6,87.30000000000001
17607,376,22,333.81
17608,33,159,488.06
17609,41,385,1887.8999999999999
17610,540,154,1511.94
17611,7,1112,8337.53
17612,53,340,5394.86
17613,23,306,4544.55
17614,57,98,386.32
17615,130,56,721.8
17616,174,4,734.4
17617,559,18,385.19
17618,6,357,4001.64
17619,312,74,214.37
17620,60,4,81.44
17621,21,66,3175.12
17622,598,38,1130.21
17623,33,194,2365.77
17624,15,97,1568.63
17625,18,683,5978.9
17626,603,18,254.0
17627,479,10,296.36
17628,81,5,75.75
17629,6,156,2455.52
17630,170,26,503.59999999999997
17631,2,69,998.49
17633,31,101,2057.39
17634,36,296,2358.59
17635,424,74,1265.58
17636,19,20,285.56
17637,31,35,547.0600000000001
17638,647,3,842.4
17639,276,79,615.17
17640,87,66,3168.94
17642,120,108,1824.49
17643,373,31,439.7
17644,1,327,6028.6
17646,219,196,3898.79
17647,65,12,331.65999999999997
17648,61,125,2216.37
17649,138,98,1578.89
17650,21,8,166.07999999999998
17651,12,332,5703.5199999999995
17652,25,259,4867.72
17653,37,44,1207.56
17654,277,22,117.55
17655,11,111,2976.38
17656,73,82,1674.69
17657,430,7,126.0
17658,26,19,595.42
17659,17,192,3586.9900000000002
17660,141,82,342.22
17662,662,15,412.92
17663,26,238,5175.83
17664,19,80,1166.23
17665,493,19,563.1
17666,4,44,2047.8
17667,66,230,3950.7
17668,1,15,347.75
17669,43,144,6142.35
17670,228,11,205.7
17671,16,75,2009.16
17672,50,206,5778.63
17673,2,507,4173.88
17674,74,27,551.04
17675,1,1116,37642.48
17676,4,148,2448.64
17677,2,685,35058.46
17678,264,28,599.76
17679,53,81,3577.61
17680,24,20,497.45
17681,597,14,731.2
17682,10,220,4065.28
17683,386,46,819.01
17684,44,15,239.41
17685,17,198,5454.95
17686,7,429,8296.81
17687,421,26,432.68
17688,394,19,304.2
17689,388,22,317.08
17690,30,360,6963.8
17691,358,43,637.55
17692,127,162,2975.8
17693,137,16,200.47
17694,142,81,1695.97
17695,132,61,1746.04
17696,38,365,7679.59
17697,236,19,338.95
17698,261,8,154.95
17699,477,19,442.0
17700,17,360,6679.97
17701,253,24,417.95
17702,30,153,3144.04
17703,35,78,1094.84
17704,169,31,885.19
17705,3,120,2083.9
17706,4,737,20272.15
17707,185,24,609.3
17708,188,73,884.1800000000001
17709,170,40,671.01
17710,424,20,293.5
17711,11,23,385.1
17712,45,29,522.91
17713,382,76,1198.09
17714,321,81,1410.18
17715,201,2,489.59999999999997
17716,23,601,15956.97
17717,421,26,376.92
17718,232,23,439.18
17719,38,274,5396.04
17720,26,132,2666.91
17721,659,11,307.21000000000004
17722,96,174,3520.2200000000003
17723,127,12,3378.4000000000005
17724,71,40,1033.0
17725,16,192,3439.08
17726,395,64,1092.06
17727,15,66,1060.25
17728,4,244,4238.76
17729,596,23,438.65000000000003
17730,3,314,7773.8
17731,79,99,1708.99
17732,373,122,2166.42
17733,39,35,692.19
17734,54,86,1442.32
17735,2,874,16790.33
17736,9,25,377.44
17737,9,10,168.24
17738,19,230,4183.56
17739,12,149,7730.59
17740,389,9,426.90000000000003
17741,407,6,101.1
17742,113,85,2098.48
17743,448,3,229.2
17744,4,151,2649.14
17745,478,28,600.34
17746,240,36,904.1800000000001
17747,113,1,71.4
17748,527,17,358.15
17749,178,57,1026.18
17750,5,184,1710.45
17751,421,32,157.85999999999999
17752,359,1,80.64
17753,464,69,382.06
17754,1,223,4451.22
17756,376,84,728.75
17757,1,1257,9074.05
17758,19,528,4964.03
17759,17,133,1261.88
17760,22,67,746.39
17761,33,19,712.78
17762,456,17,129.75
17763,263,14,86.15
17764,51,149,1513.57
17765,159,81,524.0
17766,381,22,299.61
17767,15,39,413.05
17768,8,182,3292.73
17769,13,583,7053.38
17770,199,38,1143.27
17771,57,69,387.41
17772,11,96,360.75
17773,514,55,575.37
17774,97,397,3273.83
17775,255,3,56.4
17776,387,80,330.56
17777,25,190,647.56
17778,662,10,197.70000000000002
17779,21,81,650.32
17780,667,79,346.56
17781,159,12,188.02
17782,383,29,679.02
17783,72,91,376.96
17784,550,23,112.86
17785,53,51,403.38
17786,85,68,266.85
17787,153,128,1817.54
17788,74,5,1117.9
17789,281,29,397.15
17790,27,302,2779.41
17791,30,10,106.1
17792,467,52,368.35
17793,25,52,300.34
17794,687,7,147.3
17795,180,45,342.83
17796,40,203,1236.39
17797,22,271,1971.8700000000001
17798,582,45,178.07
17799,22,904,6246.93
17800,37,103,1187.21
17801,451,81,770.03
17802,82,524,4946.22
17803,392,27,184.66
17804,376,91,383.78000000000003
17805,74,11,927.03
17806,11,43,546.04
17807,395,89,437.87
17808,549,33,262.64
17809,16,97,10085.89
17810,669,55,373.16
17811,4,1152,9519.8
17812,13,189,911.99
17813,14,348,1698.07
17814,375,143,1609.37
17815,393,13,591.96
17816,37,45,96.11
17817,4,134,788.15
17818,738,42,124.78
17819,72,89,6021.05
17820,374,41,180.60999999999999
17821,406,6,334.62
17822,420,169,2162.93
17823,421,100,449.25
17824,51,13,298.4
17825,599,27,701.96
17826,374,33,133.34
17827,5,281,2376.17
17828,23,67,1820.09
17829,299,171,4756.74
17830,2,23,398.7
17831,33,2,35.400000000000006
17832,50,61,155.37
17833,723,31,338.46000000000004
17834,415,58,689.6700000000001
17835,3,59,342.24
17836,47,24,110.21000000000001
17837,42,162,1541.23
17838,27,254,5604.64
17839,42,52,318.15
17840,444,50,175.9
17841,2,12435,68545.25
17842,602,18,430.69
17843,303,62,320.4
17844,107,5,51.559999999999995
17845,555,47,596.09
17846,85,1,2033.1
17847,516,9,129.69
17848,81,165,3559.11
17849,218,50,1063.76
17850,372,2499,51208.87
17851,422,232,1552.35
17852,12,108,657.8100000000001
17853,407,105,1596.29
17854,185,118,1068.5
17855,373,17,208.97
17856,2,15,1418.03
17857,4,56,27347.04
17858,6,373,12518.65
17859,305,23,141.92
17860,369,162,717.39
17861,3,558,5088.29
17862,324,99,1254.89
17863,59,255,5360.48
17864,13,132,876.57
17865,31,1010,26312.190000000002
17866,143,26,1134.95
17867,30,130,1582.0500000000002
17868,386,18,227.15
17869,107,80,813.64
17870,2,272,2753.29
17871,205,83,1068.95
17872,382,15,235.87
17873,80,168,6265.33
17874,185,46,683.46
17875,688,26,167.1
17876,400,4,3424.02
17877,170,12,237.61
17878,44,82,1378.93
17879,174,6,178.52
17880,365,45,824.9200000000001
17881,304,8,133.35
17882,379,53,291.56
17883,3,173,988.42
17884,4,406,2698.47
17885,12,53,156.34
17886,32,166,1572.55
17887,129,10,111.35
17888,21,160,1807.44
17889,212,116,746.42
17890,323,91,586.89
17891,162,34,203.85999999999999
17892,56,28,244.1
17893,225,15,107.21
17894,72,402,2304.58
17895,44,15,95.45
17896,23,2,256.32
17897,173,262,2099.89
17898,85,50,299.18
17899,159,31,154.55
17900,190,6,112.19999999999999
17901,29,22,260.08
17902,547,24,216.39999999999998
17903,394,45,381.09000000000003
17904,21,34,181.07
17905,71,146,2178.87
17906,247,12,72.9
17907,641,13,291.76
17908,374,208,1142.47
17909,737,8,110.05
17910,726,26,261.7
17911,9,39,366.23
17912,310,51,374.55
17913,59,466,3429.29
17914,4,75,329.36
17915,551,29,225.78
17916,629,19,43.87
17917,45,92,335.03
17918,501,40,396.39
17919,88,40,1840.3200000000002
17920,4,1640,23581.78
17921,64,360,2394.36
17922,543,8,170.4
17923,282,3,497.0
17924,12,33,3257.7000000000003
17925,373,1,244.08
17926,133,44,1035.49
17927,722,10,294.0
17928,45,27,341.24
17929,11,15,3082.1
17930,36,87,4275.22
17931,134,351,3402.2400000000002
17932,29,90,1331.57
17933,632,14,114.69
17934,52,41,1049.15
17935,138,64,686.14
17936,5,72,380.13
17937,9,43,4301.22
17938,420,29,144.29
17939,160,12,99.14
17940,49,35,30306.79
17941,131,7,1433.28
17942,8,2,77.50000000000001
17944,423,25,74.99
17945,697,72,360.35
17946,233,20,149.57999999999998
17947,37,9,176.68
17948,147,1,358.56000000000006
17949,1,156,117314.08
17950,72,165,1166.29
17951,40,28,1340.5800000000002
17952,378,98,788.46
17953,540,20,159.17000000000002
17954,5,743,3804.38
17955,199,22,949.9
17956,249,1,12.75
17957,66,31,111.68
17958,117,36,973.8799999999999
17959,592,2,140.75
17960,171,37,135.08
17961,21,630,2866.7400000000002
17962,142,183,666.96
17963,471,109,643.16
17964,32,98,463.21
17965,38,817,7006.65
17966,38,113,1963.92
17967,372,61,223.42
17968,374,128,590.44
17969,166,204,2354.29
17970,211,29,562.79
17971,548,21,161.94
17972,242,30,135.19
17973,52,15,337.04
17974,25,361,1739.09
17975,15,466,6696.33
17976,372,57,321.79
17977,29,104,1511.45
17978,365,67,1159.99
17979,36,138,732.41
17980,166,61,1012.72
17981,411,17,239.12
17982,681,13,138.18
17983,395,24,171.71
17984,145,242,1152.19
17985,22,21,631.35
17986,56,1,20.8
17987,185,164,965.4399999999999
17988,12,123,489.54
17989,379,29,207.32999999999998
17990,237,57,1527.6100000000001
17991,225,38,300.3
17992,389,52,252.88
17993,617,60,225.99
17994,122,306,2270.0299999999997
17995,282,29,495.48
17996,380,67,482.33
17997,74,164,1962.46
17998,380,58,639.24
17999,37,134,528.46
18000,564,6,124.25
18001,12,132,924.14
18002,376,53,244.37
18003,376,23,353.51
18004,362,37,157.92
18005,4,53,226.47
18006,23,63,969.51
18007,393,50,215.22
18008,70,97,19759.079999999998
18009,235,179,2144.23
18010,257,14,174.8
18011,373,63,410.79
18012,723,13,115.3
18013,155,31,187.29
18014,28,30,162.22
18015,4,46,120.03
18016,32,169,1954.56
18017,81,4,688.0
18018,108,44,297.99
18019,52,5,38.45
18020,544,12,190.48000000000002
18021,510,32,216.41
18022,36,425,1507.25
18024,153,21,389.78
18025,380,112,1177.72
18026,501,17,2074.07
18027,99,21,115.31
18028,583,4,192.05
18029,642,18,433.77
18030,4,9,230.64999999999998
18031,379,63,451.3
18032,334,5,73.5
18033,65,33,93.82000000000001
18034,22,214,754.2
18035,36,57,1260.23
18036,32,326,1545.49
18037,154,33,167.42
18038,556,27,141.48
18039,374,158,548.22
18040,19,19,357.20000000000005
18041,12,832,8018.7699999999995
18042,54,16,281.15
18043,25,115,529.29
18044,4,200,3505.61
18045,45,43,178.34
18046,650,26,189.63
18047,381,83,326.09
18048,203,59,394.93
18049,437,87,500.92
18050,359,23,412.06
18051,634,55,2282.28
18052,565,16,10877.18
18053,71,32,571.07
18054,393,11,176.5
18055,7,533,10142.64
18056,288,30,554.6
18057,393,134,1188.46
18058,10,16,774.06
18059,23,18,306.46
18060,408,75,1185.46
18061,22,122,6083.81
18062,173,54,1632.67
18063,391,3,186.60000000000002
18064,133,64,4481.83
18065,6,310,5866.63
18066,75,53,1440.4
18067,40,37,396.33
18068,289,1,101.7
18069,26,970,4464.92
18070,669,9,314.1
18071,258,71,1169.68
18072,186,18,247.44
18073,114,72,3859.82
18074,374,43,1019.44
18075,23,323,5783.29
18076,380,8,151.49
18077,8,353,4078.79
18078,217,73,725.53
18079,45,136,4203.93
18080,19,2,1231.5
18081,36,17,343.45
18082,26,70,680.84
18083,398,40,463.53
18084,16,7,795.2299999999999
18085,330,62,1341.8500000000001
18086,274,7,101.34
18087,98,88,14761.52
18088,61,37,166.03
18089,447,10,428.45
18090,422,54,321.9
18091,593,25,360.85
18092,2,140,14693.72
18093,93,61,4452.71
18094,82,126,6391.52
18095,313,48,2303.09
18096,12,391,1657.87
18097,8,156,4627.92
18098,396,86,527.94
18099,127,19,168.31
18100,550,30,451.56
18101,11,109,622.01
18102,1,1040,580987.04
18103,549,10,105.8
18104,37,38,754.64
18105,38,18,113.48000000000002
18106,330,191,1441.06
18107,442,38,165.88
18108,254,47,848.8100000000001
18109,2,654,9555.71
18110,20,72,392.28000000000003
18111,589,27,405.85
18112,12,62,773.36
18113,369,1,76.32000000000001
18114,290,28,220.1
18115,698,3,9.700000000000001
18116,68,564,2134.4900000000002
18117,26,72,315.65
18118,11,1430,6221.02
18119,368,29,180.7
18120,214,17,111.15
18121,149,31,653.3
18122,8,357,1793.06
18123,24,56,666.64
18124,472,20,102.65
18125,30,192,1131.75
18126,61,52,200.92000000000002
18127,19,67,556.13
18128,537,42,399.29
18129,243,14,112.55000000000001
18130,15,70,1059.39
18131,632,4,222.95999999999998
18132,504,62,220.13
18133,212,1,931.5
18134,598,28,445.0
18135,29,37,1249.6200000000001
18136,63,88,1631.3600000000001
18137,551,29,145.99
18138,295,8,152.65
18139,18,159,8438.34
18140,474,54,536.41
18141,402,42,882.47
18142,157,15,1019.52
18143,117,61,1000.16
18144,8,84,4892.95
18145,13,402,5609.74
18146,141,10,160.35
18147,46,7,179.34
18148,647,10,112.85000000000001
18149,51,91,1553.96
18150,32,37,566.58
18151,135,106,1879.44
18152,646,10,426.69
18153,659,17,246.22
18154,3,47,932.6
18155,75,25,371.62
18156,13,122,675.64
18157,571,25,213.9
18158,9,34,453.4
18159,301,23,530.15
18160,57,65,1003.88
18161,15,93,1803.1000000000001
18162,732,46,371.51
18163,584,33,728.84
18164,37,24,399.65
18165,177,10,302.46
18166,624,10,175.5
18167,23,37,1384.8600000000001
18168,176,363,3435.5
18169,61,9,202.65
18170,33,126,2878.0
18171,59,92,2437.31
18172,15,475,17467.24
18173,87,45,2696.36
18174,7,2,162.5
18175,676,7,176.1
18176,358,30,476.35
18177,31,99,2216.32
18178,129,350,6103.74
18179,9,109,2547.55
18180,5,119,1843.75
18181,24,178,1188.34
18182,463,10,291.13
18183,227,37,632.07
18184,15,1,49.8
18185,249,17,304.25
18186,723,11,329.58000000000004
18187,632,48,724.89
18188,15,133,3280.59
18189,78,86,1403.73
18190,192,42,745.62
18191,262,15,529.4
18192,72,45,957.97
18193,165,70,1207.35
18194,82,28,4162.04
18195,387,5,101.16
18196,95,277,1457.19
18197,576,9,230.1
18198,4,159,5425.56
18199,684,20,344.75
18200,106,30,150.35
18201,723,27,447.53000000000003
18202,200,68,1396.99
18203,157,59,492.52
18204,71,192,1975.35
18205,36,32,517.36
18206,553,19,314.65999999999997
18207,499,31,544.47
18208,566,17,360.08
18209,29,8,139.10000000000002
18210,2,144,2768.83
18211,26,42,600.07
18212,326,46,514.37
18213,237,15,232.48000000000002
18214,531,58,1780.34
18215,89,89,2232.4900000000002
18216,31,26,481.75
18217,29,40,945.04
18218,211,38,1121.84
18219,3,190,3352.7000000000003
18220,227,25,1921.76
18221,22,84,1424.94
18222,93,19,443.0
18223,5,576,14000.85
18224,264,10,158.95000000000002
18225,3,572,13014.8
18226,44,528,11878.88
18227,218,6,388.75
18228,57,30,779.9
18229,12,201,10150.51
18230,9,140,4291.06
18231,192,383,6854.17
18232,82,37,592.97
18233,326,1,440.0
18234,552,30,179.6
18235,72,104,1796.48
18236,30,98,1795.3500000000001
18237,3,61,987.1
18238,515,14,270.92
18239,219,96,1712.26
18240,46,6,422.58
18241,10,159,2986.9900000000002
18242,72,140,3605.21
18243,414,26,515.78
18244,431,19,568.64
18245,7,458,6324.9800000000005
18246,24,5,758.8199999999999
18247,415,37,839.73
18248,123,47,804.02
18249,17,8,95.34
18250,310,21,349.27
18251,87,108,26278.86
18252,51,134,1533.69
18253,643,7,317.88
18254,581,16,267.9
18255,89,19,303.15
18256,388,10,110.69999999999999
18257,39,276,4600.15
18258,464,50,2059.67
18259,25,85,3941.9
18260,173,410,9947.26
18261,43,21,324.24
18262,140,42,577.54
18263,26,61,1213.16
18264,499,36,603.25
18265,72,46,801.51
18266,434,14,251.1
18267,673,17,269.37
18268,134,67,1490.23
18269,366,7,168.6
18270,38,17,444.55
18271,610,21,680.85
18272,3,226,4385.9800000000005
18273,2,4,357.0
18274,30,11,175.92
18275,578,19,741.85
18276,44,94,1656.52
18277,58,64,1180.05
18278,74,24,414.20000000000005
18279,519,13,231.34
18280,278,30,488.15000000000003
18281,181,17,201.14
18282,8,12,178.05
18283,4,938,2664.9
18284,432,28,461.68
18285,661,12,427.0
18286,477,67,1296.43
18287,43,155,4182.99
